product_id,name,brand_id,brand_name,seller_id,seller_name,category,primary_category,price,original_price,discount_rate,rating,review_count,sold_count,origin,is_imported,is_authentic,is_official_store,tiki_verified,has_authentic_badge,availability
277526707,[Qùa tặng] Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser 50g,112887.0,Acnes,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,40000,41000,2,0.0,0,9,Việt Nam,False,1,False,0,True,1
277375309,Sữa rửa mặt Hada Labo chống lão hóa Premium Cleanser Aging Care 100g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,106000,135000,21,0.0,0,31,Nhật Bản,True,1,False,0,True,1
277375294,Sữa rửa mặt dưỡng trắng cao cấp Hada Labo Premium Cleanser Radiance 100g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,105500,135000,22,5.0,2,19,Nhật Bản,True,1,False,0,True,1
276486487,Sữa Rửa Mặt Rosette Làm Giảm Mụn Face Wash Pasta Acne Clear 120G,209879.0,Rosette,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,133200,160000,17,5.0,1,6,Nhật Bản,True,1,False,0,True,1
276396782,Sữa rửa mặt X-Men 100g Detox/Sáng da/Ngừa mụn/Kiểm soát nhờn/Mát lạnh,41403.0,X-Men,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,62000,83000,25,5.0,3,18,Việt Nam,False,1,False,0,True,1
276022717,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, kiềm dầu dạng kem Oxy Oil Acne Wash 100g",112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,74500,95000,22,5.0,8,56,Việt Nam,False,1,False,0,True,1
276022715,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, giảm khô căng dạng gel Oxy Hydrating Wash 100g",112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,74500,95000,22,4.3,8,49,Việt Nam,False,1,False,0,True,1
275968828,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 310ml,726687.0,The Cocoon Original Vietnam,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,250750,299455,16,5.0,1,11,Việt Nam,False,1,False,0,True,1
275968083,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 140ml,726687.0,The Cocoon Original Vietnam,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,162700,191455,15,5.0,2,14,Việt Nam,False,1,False,0,True,1
275967914,Sữa rửa mặt dạng Gel bí đao rửa mặt Cocoon 310ml,726687.0,The Cocoon Original Vietnam,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,284000,299455,5,4.5,14,2614,Việt Nam,False,1,False,0,True,1
275967828,Sữa rửa mặt nghệ Hưng Yên Cocoon 310ml,726687.0,The Cocoon Original Vietnam,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,250750,299455,16,5.0,7,951,Việt Nam,False,1,False,0,True,1
275875969,Sữa Rửa Mặt CERAVE Hydrating Cleanser 473ml,332519.0,CeraVe,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,470000,470000,0,0.0,0,1,Pháp,True,1,False,0,True,1
275798194,Sữa rửa mặt tẩy trang sáng da Hatomugi 130g/tuýp,217777.0,Hatomugi,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,45000,90000,50,5.0,7,71,Nhật Bản,True,1,False,0,True,1
275798162,Sữa rửa mặt làm sáng da Hatomugi 170g/tuýp,847277.0,Reihaku Hatomugi,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,59000,59000,0,5.0,1,10,Nhật Bản,True,1,False,0,True,1
275796078,Sữa rửa mặt Simple Refreshing Facial Wash giúp làm sạch da (50ml/150ml) - Hàng chính hãng,185075.0,SIMPLE,162514,Long Hưng Official Store,Sữa rửa mặt,Sữa rửa mặt,129000,150000,14,0.0,0,4,Anh,True,1,False,0,True,1
275085347,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser 15g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,15000,20000,25,0.0,0,233,Việt Nam,False,1,False,1,True,1
274672689,Sữa rửa mặt và tẩy trang dưỡng ẩm lô hội Naris Alodew Nhật Bản 100ml,21253.0,Dabo,37079,Thebeauty,Sữa rửa mặt,Sữa rửa mặt,365000,365000,0,0.0,0,4,Nhật Bản,True,1,False,1,True,1
273711622,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,86206.0,Senka,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,111500,119000,6,5.0,8,117132,Nhật Bản,True,1,False,1,True,1
205069705,Sữa Rửa Mặt Sạch Sâu Chiết Xuất Than Hoạt Tính Clarista Tokyo Charcoal Facial Foam (130 G),507079.0,clarista,3132,HOÀ PHÚC,Sữa rửa mặt,Sữa rửa mặt,125000,198000,37,5.0,1,4,Nhật Bản,True,1,False,1,True,1
198341163,Gel Rửa Mặt Oxy Acne Prevent 100g,112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,72000,86000,16,5.0,15,1416,Việt Nam,False,1,False,1,True,1
184040167,Nước tẩy trang RHA chống lão hóa 3 TRONG 1 Teoxane RHA Micellar Solution,330053.0,Teoxane,288619,Teoxane Việt Nam,Sữa rửa mặt,Sữa rửa mặt,900000,900000,0,0.0,0,1,Việt Nam,False,1,False,1,True,1
176284237,Sữa Rửa Mặt Nivea Men Hạt Mát Xa Sạch Nhờn Mát Lạnh (100G) - 88880,22653.0,Nivea,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,74000,82000,10,4.5,8,22188,Thái Lan,False,1,False,1,True,1
119251217,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 125ml,149699.0,Cetaphil,215908,Cetaphil Official Store,Sữa rửa mặt,Sữa rửa mặt,175000,175000,0,5.0,134,528,Canada,True,1,False,1,True,1
117147635,Sữa Rửa Mặt Simple lành tính và hiệu quả cho mọi loại da 150ml,185075.0,SIMPLE,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,105000,140500,25,4.8,591,29361,Ba Lan,True,1,False,1,True,1
91767643,[Quà tặng] Sữa rửa mặt diệt khuẩn cho da nhờn mụn Floslek Anti Acne Bacterial Face Cleansing Gel 200ml + Tặng bọt biển,113716.0,Floslek,153397,Baby Shop 1820,Sữa rửa mặt,Sữa rửa mặt,380000,380000,0,0.0,0,6,Ba Lan,True,1,False,1,True,1
72215923,Bộ Sữa rửa mặt dưỡng ẩm OHUI Miracle Moisture Cleansing Foam set,46007.0,OHUI,108961,Mercy Cosmetics,Sữa rửa mặt,Sữa rửa mặt,528000,750000,30,0.0,0,11,Hàn Quốc,True,1,False,1,True,1
54058503,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser 80g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,82000,97000,15,4.7,656,78169,Việt Nam,False,1,False,1,True,1
25108217,Sữa rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,112887.0,Acnes,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,62000,75000,17,5.0,245,226466,Việt Nam,False,1,False,1,True,1
25107897,Sữa rửa mặt tạo bọt ngăn ngừa mụn Acnes Foaming Wash 150ml,112887.0,Acnes,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,69000,84000,18,4.8,189,3217,Việt Nam,False,1,False,1,True,1
22052325,Sữa rửa mặt cho nam Oxy sạch sâu mát lạnh dạng kem Oxy Perfect Wash 100g,112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,68000,82000,17,4.8,103,69113,Việt Nam,False,1,False,1,True,1
22052322,Sữa rửa mặt cho nam Oxy sạch sâu giảm nhờn dạng kem có hạt massage Oxy Deep Wash 100g,112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,68000,86000,21,4.8,256,63399,Việt Nam,False,1,False,1,True,1
22052317,Kem Rửa Mặt Tút Sáng Từ Đất Sét Trắng Oxy White Complete (100g),112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,64000,82000,22,4.7,171,25501,Việt Nam,False,1,False,1,True,1
10863620,Sữa Rửa Mặt Lô Hội Naive (130g),26749.0,Naive,84406,QUÝ KHANG MART,Sữa rửa mặt,Sữa rửa mặt,87900,87900,0,4.5,8,76,Nhật Bản,True,1,False,1,True,1
10640154,Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser 100g,112887.0,Acnes,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,62000,75000,17,4.7,319,109567,Nhật Bản,True,1,False,1,True,1
2397037,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Đất Sét Trắng Senka Perfect White Clay New 14840 (120g),86206.0,Senka,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,105500,129000,18,4.6,105,46091,Nhật Bản,True,1,False,1,True,1
2123245,Sữa Rửa Mặt Mịn Và Săn Chắc Da Senka Perfect Whip Collagen In 120G - [4901872462087],86206.0,Senka,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,100000,129000,22,4.6,59,128915,Nhật Bản,True,1,False,1,True,1
631525,Sữa rửa mặt cải thiện dấu hiệu lão hóa dạng kem Hada Labo Pro-Aging Retinol B3 Cleanser 80g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,82000,97000,15,4.7,479,54836,Việt Nam,False,1,False,1,True,1
631508,Sữa rửa mặt ngăn ngừa mụn dạng gel Acnes 25+ Facial Wash 100g,112887.0,Acnes,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,70000,85000,18,4.8,173,1287,Việt Nam,False,1,False,1,True,1
631034,Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,73000,87000,16,4.7,1253,116286,Việt Nam,False,1,False,1,True,1
568830,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,86206.0,Senka,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,90000,119000,24,4.2,570,20339,Nhật Bản,True,1,False,1,True,1
278965268,Sữa rửa mặt dành cho người da mụn - Mistine Acne Clear Facial Foam 100g,235909.0,Mistine,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,64372,109000,41,4.0,1,2,Thái Lan,False,1,False,0,True,1
278855886,Sữa rửa mặt Simple Purifying Gel Wash (150ml) - Hàng chính hãng,185075.0,SIMPLE,162514,Long Hưng Official Store,Sữa rửa mặt,Sữa rửa mặt,139000,139000,0,0.0,0,1,Ba Lan,True,1,False,0,True,1
278719621,"Sữa rửa mặt cho nam OXY sạch dịu nhẹ, sáng da OXY White Complete 100g",112886.0,OXY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,78000,95000,18,0.0,0,1,Việt Nam,False,1,False,0,True,1
277836496,Sữa rửa mặt dịch lọc ốc sên TIA'M Snail & Azulene Low PH Cleanser (30ml/200ml/400ml) - Hàng chính hãng,426551.0,TIA'M,162514,Long Hưng Official Store,Sữa rửa mặt,Sữa rửa mặt,399000,499000,20,0.0,0,2,Hàn Quốc,True,1,False,0,True,1
277375219,Sữa rửa mặt Hada Labo dưỡng ẩm cao cấp Premium Cleanser Hydrating 100g,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,98000,125000,22,5.0,3,30,Nhật Bản,True,1,False,0,True,1
277020768,Gel Rửa Mặt Simple Dưỡng Ẩm Cho Da Dạng Gel 150ml Water Boost Micellar Facial Gel Wash,185075.0,SIMPLE,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,112500,140500,20,5.0,1,1792,Anh,True,1,False,0,True,1
276562375,"Sữa rửa mặt Hàn Quốc làm sạch sâu, chống lão hóa BENEW Collagen 100ml - Hàng chính hãng",142542.0,Benew,156526,vedepphuongdong,Sữa rửa mặt,Sữa rửa mặt,85000,85000,0,0.0,0,2,Hàn Quốc,True,1,False,0,True,1
276400313,"Sữa rửa mặt da dầu mụn không có xà phòng, loại bỏ tế bào chết SVR SEBIACLEAR GEL MOUSSANT 55ml/200/400ml",52207.0,SVR,10638,VIVALUST COSMETICS,Sữa rửa mặt,Sữa rửa mặt,155000,155000,0,0.0,0,0,Pháp,True,1,False,0,True,1
276284392,Gel rửa mặt kiêm tẩy tế bào chết tinh chất bưởi hồng danh cho da dầu mụn 150ml,24921.0,Evoluderm,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,112000,225000,50,5.0,4,27,Pháp,True,1,False,0,True,1
276129814,Sữa rửa mặt dạng gel Bí Đao Rửa Mặt Cocoon (140ml),726687.0,The Cocoon Original Vietnam,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,155500,191455,19,5.0,1,12,Việt Nam,False,1,False,0,True,1
276025993,Sữa rửa mặt dạng gel ẩm mịn sáng da căn bóng chứa AHA/PHA OHUI Miracle Toning Jelly Cleanser 180ml,46007.0,OHUI,108961,Mercy Cosmetics,Sữa rửa mặt,Sữa rửa mặt,449000,620000,28,0.0,0,5,Hàn Quốc,True,1,False,0,True,1
275875976,Sữa Rửa Mặt CERAVE Hydrating Cleanser 236ml,332519.0,CeraVe,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,330000,330000,0,0.0,0,3,Pháp,True,1,False,0,True,1
275875971,Sữa Rửa Mặt CERAVE Foaming Cleanser 473ml,332519.0,CeraVe,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,490000,490000,0,0.0,0,5,Pháp,True,1,False,0,True,1
275798223,Combo 2 Sữa rửa mặt hạt chứa than hoạt tính dành cho nam s select 130g/tuýp,5257993.0,S Select,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,86000,120000,28,3.7,3,16,Nhật Bản,True,1,False,0,True,1
275627181,Gel rửa mặt cho da dầu nhạy cảm La Roche-Posay Effaclar Foaming Gel 400ml (Túi refill),47489.0,La Roche-Posay,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,470000,555000,15,5.0,2,28,Pháp,True,1,False,0,True,1
274466232,Gel Rửa Mặt Cho Da Mụn Eucerin 3X Treatment Gel To Foam Cleanser 75ml,114328.0,Eucerin,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,214500,259000,17,5.0,1,16,Thái Lan,False,1,False,0,True,1
272787019,Sữa rửa mặt làm sạch sâu và cân bằng độ pH cho da Cleansing Celaud,8209982.0,C'ELAUD,345684,Emqueen Store,Sữa rửa mặt,Sữa rửa mặt,373000,373000,0,0.0,0,0,Việt Nam,False,1,False,1,True,1
272389754,[Nội Địa Nhật Bản] Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản 130g,21253.0,Dabo,37079,Thebeauty,Sữa rửa mặt,Sữa rửa mặt,135000,135000,0,5.0,3,21,Nhật Bản,True,1,False,1,True,1
216274675,[GARNIER] Sữa Rửa Mặt 3 Trong 1 Giúp Ngăn Ngừa Mụn & Thông Thoáng Lỗ Chân Lông Bright Complete Anti-Acnes 50/90/100ml,27489.0,Garnier,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,65000,65000,0,0.0,0,22,Pháp,True,1,False,1,True,1
198698840,"Sữa rửa mặt cho da dầu mụn, nhạy cảm Cetaphil Pro Acne Prone Oil Control Foam Wash 236ml",149699.0,Cetaphil,215908,Cetaphil Official Store,Sữa rửa mặt,Sữa rửa mặt,500000,500000,0,4.8,11,52,Canada,True,1,False,1,True,1
186646648,"Sữa Rửa Mặt Sạch Mụn PERFECT FOAMING 120ml, Làm Sạch Sâu, Có Đầu Cọ Massage Tạo Bọt, Trắng Hồng, Đào Thải Độc Tố",7337473.0,QUYÊN LARA Natural product Spa Health club,113629,Mask Sally Store,Sữa rửa mặt,Sữa rửa mặt,99000,99000,0,4.5,2,7,Việt Nam,False,1,False,1,False,4
149785823,Gel Rửa Mặt Tạo Bọt Làm Sạch Dành Cho Da Dầu Nhạy Cảm La Roche Posay Effaclar Purifying Foaming Gel For Oily Sensitive Skin,494013.0,La Roche Posay,883,Mỹ Phẩm N,Sữa rửa mặt,Sữa rửa mặt,225000,225000,0,5.0,1,2,Pháp,True,1,False,1,False,4
140537792,Sữa rửa mặt Hatomugi hạt ý dĩ,217777.0,Hatomugi,55404,KJ MART,Sữa rửa mặt,Sữa rửa mặt,90000,90000,0,4.7,49,175,Nhật Bản,True,1,False,1,True,1
119251243,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 500ml,149699.0,Cetaphil,215908,Cetaphil Official Store,Sữa rửa mặt,Sữa rửa mặt,445000,445000,0,4.8,197,747,Canada,True,1,False,1,True,1
117377654,"Sữa Rửa Mặt Tế Bào Gốc Trà Xanh, Tạo Bọt, Làm Sạch Sâu Kiềm Dầu, Dưỡng Ẩm Sáng Da Dầu Mụn Nhạy Cảm Cellkey-Scien Cleansing Foam Phyto Stem Cells 150ml",4238147.0,CELLKEY-SCIEN,62812,CELLKEY-SCIEN OFFICIAL STORE,Sữa rửa mặt,Sữa rửa mặt,334400,380000,12,4.8,81,251,Hàn Quốc,True,1,False,1,True,1
117147637,"Sữa rửa mặt Simple giúp cấp ẩm, da trông khỏe và mịn màng - cho da khô nhạy cảm 150ml [CHÍNH HÃNG ĐỘC QUYỀN] [MỚI]",185075.0,SIMPLE,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,135000,140500,4,4.7,228,8892,Ba Lan,True,1,False,1,True,1
70661243,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (400ml),47489.0,La Roche-Posay,154865,Vicamart,Sữa rửa mặt,Sữa rửa mặt,515000,515000,0,4.8,33,184,Pháp,True,1,False,1,True,1
58976113,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Oriss 100g - Chuyên Dành Cho Da Mụn,926913.0,Oriss,1178,Oribe Store,Sữa rửa mặt,Sữa rửa mặt,118000,149000,21,4.8,101,311,Việt Nam,False,1,False,1,True,1
55984957,Sữa rửa mặt dưỡng ẩm sáng hồng da Whoo GJH Soo Hydrating Foam Cleanser 40ml,416127.0,the history of whoo,108961,Mercy Cosmetics,Sữa rửa mặt,Sữa rửa mặt,142000,200000,29,4.8,17,124,Hàn Quốc,True,1,False,1,True,1
55705554,Sữa rửa mặt NIVEA Pearl White giúp trắng da ngọc trai (100g) - 81295,22653.0,Nivea,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,58500,79000,26,0.0,0,12632,Thái Lan,False,1,False,1,True,1
54414224,Sữa Rửa Mặt NIVEA MEN Detox Mud Bùn Khoáng Giúp Giảm Mụn & Hư Tổn Da (100G) - 83940,548147.0,Nivea Men,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,79000,82000,4,5.0,4,28964,Thái Lan,False,1,False,1,True,1
33341365,Sữa rửa mặt dưỡng ẩm Hoàng Cung Whoo Gong Jin Hyang Foam 40ml,416127.0,the history of whoo,108961,Mercy Cosmetics,Sữa rửa mặt,Sữa rửa mặt,145000,240000,40,4.7,35,185,Hàn Quốc,True,1,False,1,True,1
26350296,Sữa rửa mặt tạo bọt than clarista 160g,507079.0,clarista,3132,HOÀ PHÚC,Sữa rửa mặt,Sữa rửa mặt,135000,218000,38,5.0,2,18,Nhật Bản,True,1,False,1,True,1
26281520,Sữa rửa mặt shikioriori soy milk,243191.0,Kumano,3132,HOÀ PHÚC,Sữa rửa mặt,Sữa rửa mặt,115000,178000,35,4.0,2,7,Nhật Bản,True,1,False,1,True,1
21761333,"Sữa rửa mặt Thảo Dược Sắc Ngọc Khang 100g không gây khô da, Sạch Mịn, Sáng Da, Mờ Nám Sạm",150215.0,Sắc Ngọc Khang,36414,Sắc Ngọc Khang Official Store,Sữa rửa mặt,Sữa rửa mặt,72000,138000,48,4.5,63,490,Việt Nam,False,1,False,1,True,1
20006216,Sữa rửa mặt dưỡng ẩm Facial Cleanser Men Stay Simplicity,448533.0,Men Stay Simplicity,84036,Men Stay Simplicity Store,Sữa rửa mặt,Sữa rửa mặt,169000,169000,0,4.5,8,88,Việt Nam,False,1,False,1,True,1
13377025,Sữa Rửa Mặt Trắng Da Sakura Brightening Cleanser (100ml),114515.0,SAKURA,12371,SAKURA BEAUTY OFFICIAL,Sữa rửa mặt,Sữa rửa mặt,680000,680000,0,4.5,2,9,Nhật Bản,True,1,False,1,True,1
10863627,Sữa Rửa Mặt Kèm Tẩy Trang Lá Đào Naive (200g),26749.0,Naive,84406,QUÝ KHANG MART,Sữa rửa mặt,Sữa rửa mặt,107900,107900,0,4.8,8,38,Nhật Bản,True,1,False,1,True,1
2406967,Bọt rửa mặt dưỡng ẩm Hada Labo Gokujyun Moisturizing Foaming Wash 160ml,22013.0,Hada Labo,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,176000,204000,14,4.7,292,2406,Nhật Bản,True,1,False,1,True,1
1514815,Sữa Rửa Mặt Tinh Tế Làm Sạch Và Trắng Da Cải Tiến Với Nghệ Tây Himalaya Herbals (100ml),159419.0,Himalaya Herbals,1694,Himalaya Herbals Vietnam,Sữa rửa mặt,Sữa rửa mặt,115200,115200,0,0.0,0,23,Ấn Độ,False,1,False,1,True,1
279078004,[GIFT] SỮA RỬA MẶT THUẦN CHAY OVALLA 50ML,8225371.0,Ovalla,331734,Pharm.D Official Store,Sữa rửa mặt,Sữa rửa mặt,280000,280000,0,0.0,0,6,Hàn Quốc,True,1,False,0,True,1
278965246,Sữa rửa mặt Mistine Men Max Bright Boosting Facial Cleanser 100g,235909.0,Mistine,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,119600,159000,25,0.0,0,0,Thái Lan,False,1,False,0,True,1
278635007,Sữa rửa mặt chanh MIINSKIN Ceramide Lemon Cleansing Foam (100ml) - Hàng chính hãng,8240704.0,MIINSKIN,162514,Long Hưng Official Store,Sữa rửa mặt,Sữa rửa mặt,249000,249000,0,0.0,0,0,Hàn Quốc,True,1,False,0,True,1
278591386,"Sữa Rửa Mặt Tạo Bọt Làm Sạch Sâu,Dưỡng Sáng Da,Không Gây Mụn Sekkisei Kose Nhật Bản 130G",219855.0,Kosé,55101,Omi Pharma,Sữa rửa mặt,Sữa rửa mặt,209000,209000,0,0.0,0,0,Nhật Bản,True,1,False,0,True,1
276945183,Sữa rửa mặt Simple Micellar Gel Wash giúp cấp ẩm và sạch sâu cho da khô (150ml) - Hàng chính hãng,185075.0,SIMPLE,162514,Long Hưng Official Store,Sữa rửa mặt,Sữa rửa mặt,139000,139000,0,0.0,0,0,Anh,True,1,False,0,True,1
276800241,Mặt Nạ Siêu Dưỡng Ẩm Da Nhiều Tinh Chất Bihada-Syokunin Kose Nhật Bản Clear Turn 30 Miếng,4985765.0,Clear Turn,55101,Omi Pharma,Sữa rửa mặt,Sữa rửa mặt,339000,339000,0,0.0,0,0,Nhật Bản,True,1,False,0,True,1
276654982,Gel rửa mặt OXY dành cho nam giới 100g,112886.0,OXY,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,84000,84000,0,0.0,0,3,Việt Nam,False,1,False,0,True,1
276563648,Sữa rửa mặt SIMPLE dưỡng ẩm 150ml,185075.0,SIMPLE,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,138000,138000,0,0.0,0,1,Anh,True,1,False,0,True,1
276545417,Gel Rửa Mặt Bioderma Sebium 200ml,50662.0,BIODERMA,193621,MEDiCARE Official Store,Sữa rửa mặt,Sữa rửa mặt,380000,380000,0,0.0,0,2,Pháp,True,1,False,0,True,1
276112759,Sữa rửa mặt PERFECT DIARY axit amin tạo bọt dịu nhẹ cho da nhạy cảm 200ml,290031.0,PERFECT DIARY,1,Tiki Trading,Sữa rửa mặt,Sữa rửa mặt,219000,303000,28,5.0,1,8,Trung Quốc,False,1,False,0,True,1
276002471,"[Mẫu Mới] Gel Rửa Mặt Dành Cho Da Dầu, Nhạy Cảm La Roche-Posay Effaclar",47489.0,La Roche-Posay,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,375000,375000,0,5.0,1,3,Pháp,True,1,False,0,True,1
275800254,Sữa rửa mặt rau má tạo bọt Oribe Cica Formula làm sạch sâu dưỡng ẩm cho da mụn da dầu nhạy cảm 120ml,238407.0,Oribe,1178,Oribe Store,Sữa rửa mặt,Sữa rửa mặt,109000,150000,27,0.0,0,1,Việt Nam,False,1,False,0,True,1
273969222,Sữa rửa mặt CeraVe dành cho da thường và da dầu CeraVe Foaming Facial Cleanser 473ml,332519.0,CeraVe,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,485000,485000,0,5.0,1,10,Pháp,True,1,False,0,True,1
273429907,"CeraVe Hydrating Cleanser - Sữa Rửa Mặt Cho Da Khô, Hỗn Hợp Khô Nhạy Cảm",332519.0,CeraVe,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,395000,395000,0,0.0,0,4,Pháp,True,1,False,1,True,1
273429865,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser 236ml,332519.0,CeraVe,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,365000,365000,0,0.0,0,3,Mỹ,True,1,False,1,True,1
270773076,Gel sữa rửa mặt Compliment No Problem giảm mụn,7272031.0,COMPLIMENT,179506,Shop Mỹ Phẩm Nga,Sữa rửa mặt,Sữa rửa mặt,95000,95000,0,5.0,1,10,Nga,True,1,False,1,True,1
252170062,Sữa Rửa Mặt Tạo Bọt Dịu Lành Cho Da Nhạy Cảm Cetaphil Hydrating Foaming Cream Cleanser 473ml,149699.0,Cetaphil,215908,Cetaphil Official Store,Sữa rửa mặt,Sữa rửa mặt,450000,450000,0,4.0,1,23,Canada,True,1,False,1,True,1
242099012,Combo Gel hoa hồng rửa mặt Cocoon 140ml + Dầu tẩy trang hoa hồng Cocoon 140ml,726687.0,The Cocoon Original Vietnam,325433,VEGAN mỹ phẩm Thuần Chay,Sữa rửa mặt,Sữa rửa mặt,356250,375000,5,0.0,0,2,China / Vietnam,False,1,False,1,True,1
202217550,Hatomugi Hạt Ý Dĩ Nhật Bản 130/170gr,217777.0,Hatomugi,309507,HADA Cosmetics Store,Sữa rửa mặt,Sữa rửa mặt,79000,79000,0,0.0,0,1,Nhật Bản,True,1,False,1,True,1
190641506,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser 473ml,332519.0,CeraVe,120432,Min Cosmetics,Sữa rửa mặt,Sữa rửa mặt,485000,485000,0,0.0,0,9,Mỹ,True,1,False,1,True,1
188847073,"Gel rửa mặt BHA Compliment No Problem làm sạch sâu, giảm viêm & mụn 200ml",7272031.0,COMPLIMENT,199449,Ukmart,Sữa rửa mặt,Sữa rửa mặt,88000,88000,0,5.0,19,85,Nga,True,1,False,0,True,1
186271122,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 473ml,149699.0,Cetaphil,133020,Thiết bị y tế Gia Đình HME,Sữa rửa mặt,Sữa rửa mặt,525000,525000,0,4.0,8,51,Canada,True,1,False,1,True,1
