product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
109266606,Sữa Rửa Mặt Simple Refreshing Facial Wash,SIMPLE,Skincare,Trong nước,175000,4.7,140,0.0,1,0,0.5889495062663362,1.7954440803202045
109266355,Combo Simple Làm Sạch Tẩy Trang + Sữa Rửa Mặt + Nước Hoa Hồng,SIMPLE,Skincare,Ngoài nước,319000,4.8,199,0.0,1,0,0.4121258691527167,1.7098516742300198
75010045,Sữa rửa mặt tẩy trang & làm sáng da Reihaku Hatomugi W Cleansing Foam (),Reihaku Hatomugi,Skincare,Ngoài nước,59000,4.8,38,0.0,1,0,0.8301324404789977,1.59455493251016
58620599,"Bộ Gel rửa mặt và tắm giúp làm sạch bã nhờn,giảm mụn & thâm sẹo La Roche-Posay Effaclar Micro-Peeling Purifying Gel",La Roche-Posay,Skincare,Ngoài nước,577000,3.3,4,3.0,1,1,-1.6084092795579992,-0.4023899588088972
54388298,Sữa rửa mặt dưỡng trắng Whoo Gongjinhyang Seol Brightening Cleansing Foam (),Whoo,Skincare,Ngoài nước,713000,4.5,39,29.0,1,4,0.46634067025708953,-0.20795239022584436
13377025,Sữa Rửa Mặt Trắng Da Sakura Brightening Cleanser (),SAKURA,Skincare,Ngoài nước,680000,4.5,9,0.0,1,2,-1.0695429055862784,-0.12854217382844593
11580521,Sữa rửa mặt Nhật Bản ngăn ngừa lão hóa Naris Cosmetic Uruoi Collagen Moisturizing Creamy Foam – Hàng chính hãng,Naris Cosmetic,Skincare,Ngoài nước,455000,5.0,5,0.0,1,2,-0.7870463608704128,-0.256301112969315
5822899,Gel rửa mặt trà xanh Phấn Nụ Hoàng Cungung,PHẤN NỤ HOÀNG CUNG,Skincare,Trong nước,239000,5.0,21,0.0,1,0,-0.02852097511997091,0.6861416431915807
272777847,Sữa Rửa Mặt Làm Sạch Sâu Kyung Lab Cleansing Gel,Kyung Lab,Skincare,Ngoài nước,269000,5.0,7,0.0,1,2,-0.40863845313581953,0.11653210922240163
271248756,Bộ Sữa Rửa Mặt Ohui Trắng Ohui Extreme White Cleansing Foam +,OHUI,Skincare,Ngoài nước,900000,5.0,6,0.0,1,2,-1.11380577911845,-0.46956204031479226
100930168,Sữa Rửa Mặt Mirum Tạo Bọt Làm Sạch Và Giữ Ẩm,Mirum,Skincare,Ngoài nước,360000,5.0,22,0.0,1,0,-0.23975170220503852,0.5333788272933164
57490837,Sữa rửa mặt dạng gel giúp làm sạch sâu và giảm bã nhờn trên da Normaderm Phytosolution Intensive Purifying Gel,VICHY,Skincare,Ngoài nước,725000,1.0,7,0.0,1,1,-2.720331089658005,-0.005036287107674924
25704974,Gel rửa mặt cho da dầu Effaclar Gel Moussant Purifiant La Roche Posay,La Roche-Posay,Skincare,Ngoài nước,373000,4.6,29,3.0,1,0,-0.2362598899202184,0.6051308945599109
13429231,Sữa Rửa Mặt Dưỡng Ẩm OHUI Miracle Moisture Cleansing Foam FI50241128 (),OHUI,Skincare,Ngoài nước,534000,4.1,45,29.0,1,4,0.49202767454765944,0.01797616182644085
3282871,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (),La Roche-Posay,Skincare,Ngoài nước,626000,3.3,26,3.0,1,1,-1.1278277257589049,0.42776463938118364
1058922,"Sữa Rửa Mặt Không Bọt, Ngăn Ngừa Mụn, Làm Sạch Sâu Biyokea ()",Biyokea,Skincare,Trong nước,237000,5.0,20,0.0,1,0,-0.03839614265459544,0.6658794079168713
386240,Sữa Rửa Mặt Ngăn Ngừa Mụn ST.IVES Chiết Xuất Trái Mơ - 077043104507,St.Ives,Skincare,Ngoài nước,98000,5.0,7,0.0,1,0,0.14616834808885873,0.5492916234350912
248774711,SỮA RỬA MẶT DỊU NHẸ PIME CLEANSING FOAM,PIME,Skincare,Ngoài nước,450000,5.0,1,0.0,1,2,-1.1232274621728549,-0.8151307008877186
208270501,Sữa rửa mặt dược liệu Thanh Mộc Hương sáng da ngừa mụn se khít lỗ chân lông,Thanh Mộc Hương,Skincare,Trong nước,200000,5.0,4,0.0,1,2,-0.3922045395009998,0.0024597991113009263
186756451,Combo Sữa rửa mặt nghệ Hưng Yên cocoon + Toner nước nghệ cocoon,Cocoon,Skincare,Trong nước,390000,5.0,1,0.0,1,2,-1.0445999591150148,-0.7537998016414278
142093220,Bộ 2 Sản Phẩm Dưỡng Da Giảm Mụn Skin1004 Madagascar Centella Asiatica Gồm Sửa rữa mặt + Serum - JESS SHOP COSMETICS,Skin1004,Skincare,Ngoài nước,570000,5.0,3,0.0,1,2,-1.0371752787344166,-0.5608732975309567
110361024,Sữa rửa mặt dành cho da dầu mụn CLEARING SKIN WASH của Dermalogica - Dolly Beauty,Dermalogica,Skincare,Ngoài nước,1958000,5.0,3,0.0,1,2,-1.7152272666381696,-1.0897663252452034
103674422,Combo 4 dưỡng da cơ bản và chống nắng Sắc Ngọc Khang,Sắc Ngọc Khang,Skincare,Trong nước,838000,4.3,12,0.0,1,2,-1.1909498318684826,-0.0683292736360114
76528709,Sữa Rửa Mặt Newland Pure Magic Dịu Nhẹ Làm Sạch Sâu,Newland,Skincare,Ngoài nước,560000,5.0,1,0.0,1,2,-1.243387428661434,-0.9088576858681209
54461832,Sữa Rửa Mặt Tạo Bọt NIVEA Chiết Xuất Hoa Hồng Hokkaido () - 84984,Nivea,Skincare,Ngoài nước,76500,5.0,6,27.0,1,4,1.2927678063839898,-0.1301780606713505
33341365,Sữa rửa mặt dưỡng ẩm Hoàng Cung Whoo Gong Jin Hyang Foam,Whoo,Skincare,Ngoài nước,145000,4.7,185,40.0,1,4,2.3372509965547428,0.9557280002468187
