product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
277375294,Sữa rửa mặt dưỡng trắng cao cấp Hada Labo Premium Cleanser Radiance,Hada Labo,Skincare,Ngoài nước,107000,5.0,23,19.0,0,2,1.5803455453458701,2.1654597524114725
277375219,Sữa rửa mặt Hada Labo dưỡng ẩm cao cấp Premium Cleanser Hydrating,Hada Labo,Skincare,Ngoài nước,99000,5.0,31,20.0,0,2,1.724432068546748,2.278779805069453
276486487,Sữa Rửa Mặt Rosette Làm Giảm Mụn Face Wash Pasta Acne Clear,Rosette,Skincare,Ngoài nước,133200,5.0,7,17.0,0,2,1.1705749641670338,1.828205347446097
276396782,Sữa rửa mặt X-Men Detox/Sáng da/Ngừa mụn/Kiểm soát nhờn/Mát lạnh,X-Men,Skincare,Trong nước,62000,5.0,18,25.0,0,2,1.6697752690458594,2.6738426215665343
276022717,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, kiềm dầu dạng kem Oxy Oil Acne Wash",OXY,Skincare,Trong nước,79000,5.0,58,19.0,0,2,2.1068930734056326,2.40376618622824
276022715,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, giảm khô căng dạng gel Oxy Hydrating Wash",OXY,Skincare,Trong nước,79000,4.3,52,19.0,0,2,1.8604460329042372,2.3772091896340726
275968083,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon,Cocoon,Skincare,Trong nước,162700,5.0,14,15.0,0,2,1.405789063003037,1.700100325504116
275875969,Sữa Rửa Mặt CERAVE Hydrating Cleanser,CeraVe,Skincare,Ngoài nước,470000,0.0,1,0.0,0,0,-1.1960012808885776,0.1881654337789604
275798194,Sữa rửa mặt tẩy trang sáng da Hatomugi /tuýp,Hatomugi,Skincare,Ngoài nước,45000,5.0,73,50.0,0,3,2.099044611851111,4.1103003286170114
275798162,Sữa rửa mặt làm sáng da Hatomugi /tuýp,Reihaku Hatomugi,Skincare,Ngoài nước,59000,5.0,11,0.0,0,2,1.4712365393705928,1.571420115239447
275796078,Sữa rửa mặt Simple Refreshing Facial Wash giúp làm sạch da (/) - Hàng chính hãng,SIMPLE,Skincare,Ngoài nước,129000,0.0,6,14.0,0,0,-0.49903942670556367,1.6277850277451937
275085347,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser,Hada Labo,Skincare,Ngoài nước,15000,0.0,233,25.0,1,3,1.9444027281371565,2.591506048365895
273429907,"CeraVe Hydrating Cleanser - Sữa Rửa Mặt Cho Da Khô, Hỗn Hợp Khô Nhạy Cảm",CeraVe,Skincare,Ngoài nước,65000,0.0,3,0.0,1,1,0.08143559927866369,0.27578217612537065
194005605,Sữa Rửa Mặt Dịu Nhẹ Cho Da Nhạy Cảm Cetaphil Gentle Skin Cleanser,Cetaphil,Skincare,Ngoài nước,899000,4.8,24,0.0,1,2,1.9961627054904836,-0.8712184275982494
184040167,Nước tẩy trang RHA chống lão hóa 3 TRONG 1 Teoxane RHA Micellar Solution,Teoxane,Skincare,Ngoài nước,900000,0.0,1,0.0,1,1,-0.6671366164047192,-1.2000680787535587
72215923,Bộ Sữa rửa mặt dưỡng ẩm OHUI Miracle Moisture Cleansing Foam set,OHUI,Skincare,Ngoài nước,562500,0.0,11,25.0,1,1,0.07024818114206766,0.34225964036842343
58976113,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Oriss - Chuyên Dành Cho Da Mụn,Oriss,Skincare,Trong nước,112000,4.8,313,25.0,1,2,3.5473725528333184,1.5664628810112613
20006216,Sữa rửa mặt dưỡng ẩm Facial Cleanser Men Stay Simplicity,Men Stay Simplicity,Skincare,Trong nước,169000,4.5,88,0.0,1,2,2.6244871619982453,0.1699557008496649
278965268,Sữa rửa mặt dành cho người da mụn - Mistine Acne Clear Facial Foam,Mistine,Skincare,Ngoài nước,62400,4.0,2,43.0,0,3,1.0223747517715294,3.1518986639279425
278855886,Sữa rửa mặt Simple Purifying Gel Wash () - Hàng chính hãng,SIMPLE,Skincare,Ngoài nước,139000,0.0,1,0.0,0,0,-0.9832574211808643,0.8382051555247547
278719621,"Sữa rửa mặt cho nam OXY sạch dịu nhẹ, sáng da OXY White Complete",OXY,Skincare,Trong nước,79000,0.0,1,17.0,0,0,-0.9481093725339265,1.8885719926946396
276563648,Sữa rửa mặt SIMPLE dưỡng ẩm,SIMPLE,Skincare,Ngoài nước,138000,0.0,1,0.0,0,0,-0.9819965570952567,0.8420577308258409
276452429,SỮA RỬA MẶT RAU MÁ CICA CAO CẤP 7 TÁC DỤNG – DABO 7IN1 MULTI CICA FOAM CLEANSER,Dabo,Skincare,Ngoài nước,170000,0.0,1,0.0,0,0,-1.0184145260580197,0.7307824797157698
276292694,Set Sửa Rửa Mặt Ohui Age Recovery Soft Amino Foam Special Set,OHUI,Skincare,Ngoài nước,760000,0.0,1,20.0,0,0,-1.3546572090141156,0.8127702319404225
276284392,Gel rửa mặt kiêm tẩy tế bào chết tinh chất bưởi hồng danh cho da dầu mụn,Evoluderm,Skincare,Ngoài nước,112000,5.0,30,50.0,0,3,1.6298117683552826,3.5209221756209153
276129814,Sữa rửa mặt dạng gel Bí Đao Rửa Mặt Cocoon (),Cocoon,Skincare,Trong nước,148500,5.0,12,22.0,0,2,1.2504018122162466,2.0586680574566296
276025993,Sữa rửa mặt dạng gel ẩm mịn sáng da căn bóng chứa AHA/PHA OHUI Miracle Toning Jelly Cleanser,OHUI,Skincare,Ngoài nước,442000,0.0,6,29.0,0,3,-0.7701435645124199,1.6314592108244401
275968828,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon,Cocoon,Skincare,Trong nước,250750,5.0,11,16.0,0,2,1.1587780456568761,1.50420482831872
275875976,Sữa Rửa Mặt CERAVE Hydrating Cleanser,CeraVe,Skincare,Ngoài nước,330000,0.0,3,0.0,0,0,-0.8445999236407573,0.45045852814713183
275798223,Combo 2 Sữa rửa mặt hạt chứa than hoạt tính dành cho nam s select /tuýp,S Select,Skincare,Ngoài nước,86000,3.7,16,28.0,0,3,1.214009399968863,2.5848776213595395
275627181,Gel rửa mặt cho da dầu nhạy cảm La Roche-Posay Effaclar Foaming Gel (Túi refill),La Roche-Posay,Skincare,Ngoài nước,503000,5.0,28,9.0,0,2,1.4041570025494103,0.9235427049040059
274466232,Gel Rửa Mặt Cho Da Mụn Eucerin 3X Treatment Gel To Foam Cleanser,Eucerin,Skincare,Ngoài nước,214500,5.0,16,17.0,0,2,1.2871710333310593,1.6765000274471067
273969222,Sữa rửa mặt CeraVe dành cho da thường và da dầu CeraVe Foaming Facial Cleanser,CeraVe,Skincare,Ngoài nước,470000,5.0,11,3.0,0,2,1.0976377169074736,0.5962941997617072
273398528,Sữa Rửa Mặt Dạng Gel Dành Cho Da Dầu Nhạy Cảm Effaclar Gel Moussant Purifiant La Roche Posay,La Roche-Posay,Skincare,Ngoài nước,50000,4.7,57,0.0,1,2,3.012242351466391,0.720782974865292
272389754,Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản,Dabo,Skincare,Ngoài nước,135000,5.0,23,0.0,1,2,2.315237355640112,0.1507216968190748
271528436,Sữa rửa mặt trẻ em POLI Foam Cleansing Fresh Hàn Quốc làm sạch da mặt dịu nhẹ và không gây kích ứng,Dabo,Skincare,Ngoài nước,155000,0.0,3,0.0,1,1,-0.0703230747513674,-0.1879170647106529
270773076,Gel sữa rửa mặt Compliment No Problem giảm mụn,COMPLIMENT,Skincare,Ngoài nước,95000,5.0,10,0.0,1,2,2.0070465057166,0.26388741913609265
190641506,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser,CeraVe,Skincare,Ngoài nước,485000,0.0,9,0.0,1,1,0.11336314464443223,-0.6992955907995044
188847073,"Gel rửa mặt BHA Compliment No Problem làm sạch sâu, giảm viêm & mụn",COMPLIMENT,Skincare,Ngoài nước,145000,5.0,85,0.0,0,2,2.327140663823128,1.2636513192812115
172948717,Sữa Rửa Mặt Ngừa Mụn Và Làm Sáng Da 31302 Reihaku Hatomugi Facial Foam(Tuýp ),Hatomugi,Skincare,Ngoài nước,91000,4.6,15,50.0,1,3,2.2044505612827487,2.45506762835116
114738534,Sữa Rửa Mặt Dưỡng Ẩm Tẩy Da Chết Whoo Gongjinhyang Clarifying Cleansing Foam,OHUI,Skincare,Ngoài nước,176000,0.0,4,41.0,1,3,-0.15246545631716366,1.5741054017143403
55984957,Sữa rửa mặt dưỡng ẩm sáng hồng da Whoo GJH Soo Hydrating Foam Cleanser,Whoo,Skincare,Ngoài nước,145000,4.8,125,28.0,1,2,2.842044413120625,1.5160995636562524
41356751,SỮA RỬA MẶT SKINICER REPAIR CLEANSER,Skinicer,Skincare,Trong nước,880000,5.0,1,0.0,1,2,2.1952676332773424,-1.3566368948123007
26350296,Sữa rửa mặt tạo bọt than clarista,Clarista,Skincare,Ngoài nước,115000,5.0,18,57.0,1,3,2.0049843182317693,2.727825808893802
26281520,Sữa rửa mặt shikioriori soy milk,Kumano,Skincare,Ngoài nước,95000,4.0,7,59.0,1,3,1.6343649382526788,2.754959877261052
17904439,SỮA RỬA MẶT TRÀ XANH CAO CẤP HÀN QUỐC BENEW GREEN TEA FOAM CLEANSING ( ) - HÀNG CHÍNH HÃNG,Benew,Skincare,Ngoài nước,85000,0.0,5,0.0,1,1,0.2040208778023017,0.1756945419694926
14365490,Gel Rửa Mặt Và Tẩy Tế Bào Chết SVR Sebiaclear Gel Moussant () - VIVALUST COSMETICS,SVR,Skincare,Ngoài nước,140000,4.8,66,0.0,1,2,2.7328541159101127,0.22572371658257104
10863627,Sữa Rửa Mặt Kèm Tẩy Trang Lá Đào Naive (),Naive,Skincare,Ngoài nước,107900,4.8,38,0.0,1,2,2.614958451505257,0.2949798875772092
278965271,Sữa rửa mặt làm Sáng da Mistine Bright & Glow-up Facial Cleanser,Mistine,Skincare,Ngoài nước,91000,0.0,0,49.0,0,3,-1.382019189909615,3.149179768235125
278965246,Sữa rửa mặt Mistine Men Max Bright Boosting Facial Cleanser,Mistine,Skincare,Ngoài nước,119600,0.0,0,25.0,0,0,-1.340066438629091,1.946112216990051
278687610,"sữa rửa mặt Magnetic Afterglow hút sạch bằng nam châm, nhân đôi độ rạng rỡ 92% của Dermalogica",Dermalogica,Skincare,Ngoài nước,3201000,0.0,0,0.0,0,0,-1.8206717803667194,-0.9091026272987657
278635007,Sữa rửa mặt chanh MIINSKIN Ceramide Lemon Cleansing Foam () - Hàng chính hãng,MIINSKIN,Skincare,Ngoài nước,249000,0.0,0,0.0,0,0,-1.3747078780341515,0.45354187571633364
278628145,Sữa rửa mặt DrCeutics Gentle Olive Cleansing Foam () - Hàng chính hãng,DrCeutics,Skincare,Trong nước,179000,0.0,0,40.0,0,3,-1.4665310710632407,2.3917329923474426
278131365,Bộ Sữa Rửa Mặt Tái Sinh Ohui The First Geniture Foam Cleanser Special Set,OHUI,Skincare,Ngoài nước,1184000,0.0,0,26.0,0,0,-1.7441415441755534,0.7669280329095273
277375309,Sữa rửa mặt Hada Labo chống lão hóa Premium Cleanser Aging Care,Hada Labo,Skincare,Ngoài nước,107000,4.7,32,19.0,0,2,1.637604928108889,2.1907013860667335
276945183,Sữa rửa mặt Simple Micellar Gel Wash giúp cấp ẩm và sạch sâu cho da khô () - Hàng chính hãng,SIMPLE,Skincare,Ngoài nước,139000,0.0,0,0.0,0,0,-1.2729027128527772,0.7646079687058359
276654982,Gel rửa mặt OXY dành cho nam giới,OXY,Skincare,Trong nước,84000,0.0,3,0.0,0,0,-0.6056592170472284,1.1805428212552622
276545417,Gel Rửa Mặt Bioderma Sebium,BIODERMA,Skincare,Ngoài nước,415000,0.0,2,0.0,0,0,-1.0048362413407868,0.29762353614765613
276400313,"Sữa rửa mặt da dầu mụn không có xà phòng, loại bỏ tế bào chết SVR SEBIACLEAR GEL MOUSSANT /200/",SVR,Skincare,Ngoài nước,390000,0.0,0,0.0,0,0,-1.4530631101260185,0.21412714790091253
276112759,Sữa rửa mặt PERFECT DIARY axit amin tạo bọt dịu nhẹ cho da nhạy cảm,PERFECT DIARY,Skincare,Ngoài nước,219000,5.0,8,28.0,0,3,1.0662185481253619,2.0649818199377745
276002471,"Gel Rửa Mặt Dành Cho Da Dầu, Nhạy Cảm La Roche-Posay Effaclar",La Roche-Posay,Skincare,Ngoài nước,358000,5.0,3,5.0,0,2,1.0258778508472663,0.6451874790740173
275843761,Sữa Rửa Mặt Thu Nhỏ Lỗ Chân Lông Rosette Face Wash Pasta Sea Clay Smooth,Rosette,Skincare,Ngoài nước,93800,5.0,1,30.0,0,2,1.8318084776909478,2.2010617576323313
275800254,Sữa rửa mặt rau má tạo bọt Oribe Cica Formula làm sạch sâu dưỡng ẩm cho da mụn da dầu nhạy cảm,Oribe,Skincare,Trong nước,104000,0.0,1,31.0,0,3,-1.048434102124552,2.3585944153275626
275798192,"Combo 2 Sữa rửa mặt ngừa mụn, dưỡng ẩm và làm sáng da hatomugi /tuýp",Reihaku Hatomugi,Skincare,Ngoài nước,188000,0.0,2,0.0,0,0,-0.8665581903972449,0.7201326787493956
275237104,Gel Rửa Mặt Sạch Bụi Mịn Probiotic Anti-Pollution Radiance Amino Gel Zakka Naturals,Zakka Naturals,Skincare,Trong nước,90000,0.0,1,0.0,0,0,-0.9073526075594387,1.0701326198164491
274794052,Sữa rửa mặt cao cấp trắng da sạch sâu - BENEW WHITE PURIFYING GLUTATHIONE,Benew,Skincare,Ngoài nước,145000,0.0,0,0.0,1,1,-0.6379674091892541,-0.299526277824469
274672689,Sữa rửa mặt và tẩy trang dưỡng ẩm lô hội Naris Alodew Nhật Bản,Dabo,Skincare,Ngoài nước,365000,0.0,4,0.0,1,1,-0.12664336881573354,-0.6212212905028986
273546700,Sữa Rửa Mặt & Tẩy Trang Tạo Bọt Dưỡng Trắng Da Softymo Kosé Nhật Bản (Tuýp ),Softymo,Skincare,Ngoài nước,59000,0.0,2,0.0,1,1,-0.021865429105996103,0.29691319035952785
270859798,Sữa rửa mặt trắng da Moose+ giúp da mặt trắng hồng rạng rỡ hạn 2026,MOOSE+,Skincare,Ngoài nước,250000,0.0,1,0.0,1,1,-0.44344741534766224,-0.5165848223510401
240151688,Combo Nước tẩy trang bí đao cocoon + Son dưỡng môi dầu dừa bến tre cocoon,Cocoon,Skincare,Trong nước,315400,0.0,2,5.0,1,1,-0.3332791534845759,-0.3772680443360808
216274675,Sữa Rửa Mặt 3 Trong iúp Ngăn Ngừa Mụn & Thông Thoáng Lỗ Chân Lông Bright Complete Anti-Acnes 50/90/,Garnier,Skincare,Ngoài nước,56000,0.0,23,5.0,1,1,0.8375006705215623,0.765808920183301
190630654,Sữa Rửa Mặt Dịu Nhẹ Cho Da Khô CeraVe SA Smoothing Cleanser,CeraVe,Skincare,Ngoài nước,525000,0.0,3,0.0,1,1,-0.2833664084200221,-0.8388718303524637
172917857,Sữa Rửa Mặt Tạo Bọt Ngừa Mụn Và Dưỡng Sáng Da Chai 29347 Reihaku Hatomugi Facial Whip (),Hatomugi,Skincare,Ngoài nước,125000,5.0,4,57.0,1,3,1.989694995372461,2.4328065755956025
169128536,Sữa Rửa Mặt Tẩy Trang &amp; Làm Sáng Da Hatomugi Hạt Ý Dĩ Nhật Bản (),Hatomugi,Skincare,Ngoài nước,99000,0.0,2,0.0,1,1,-0.11224974100114771,0.02074356066854551
169128482,Sữa rửa mặt trắng da Hatomugi Cleansing Foam hạt Ý Dĩ,Hatomugi,Skincare,Ngoài nước,89000,5.0,47,0.0,1,2,2.70414224369774,0.44145340888060475
155356650,"SỮA RỬA MẶT DÀNH CHO NAM LIKESHI CLEANSING FOAM (ngăn ngừa mụn, sạch dầu nhờn, thải độc da)",LikeShi,Skincare,Ngoài nước,145000,4.8,22,0.0,1,2,2.5620142940415676,0.03839852728100775
146660679,Sữa Rửa Mặt Hạt Chứa Than Hoạt Tính Dành Cho Nam S Select Nhật Bản (tuýp ),S Select,Skincare,Ngoài nước,99000,0.0,5,0.0,1,1,0.17739555067076515,0.09434074748746436
140537792,Sữa rửa mặt Hatomugi hạt ý dĩ,Hatomugi,Skincare,Ngoài nước,59000,5.0,13,0.0,1,2,2.4885486656208484,0.48556048341105534
133619943,Bộ đôi làm sạch sâu cho da Sắc Ngọc Khang: Nước tẩy trang + Sữa rửa mặt,Sắc Ngọc Khang,Skincare,Trong nước,322000,5.0,8,0.0,1,2,1.9249130931260015,-0.4507039691030076
113517884,Bộ sản phẩm làm sạch sâu dành cho da nhạy cảm La Roche-Posay Effaclar Double Cleansing,La Roche-Posay,Skincare,Ngoài nước,745000,5.0,6,0.0,1,2,1.5540777423698422,-0.9016740952393792
109999879,Gel Rửa Mặt Dịu Nhẹ và Cấp Ẩm Sâu - Emmié by Happy Skin Soothing & Hydrating Derma Cleansing Gel,Emmié By Happy Skin,Skincare,Trong nước,188500,0.0,2,33.0,0,3,-0.9903286530863377,2.1724262646783106
72941415,"Sữa rửa mặt thải độc , ngăn ngừa mụn , sạch nhờn Dabo Hydration dành cho nam ( )",Dabo,Skincare,Ngoài nước,135000,5.0,2,0.0,1,2,1.9757809599188776,-0.17345183871009767
46245486,Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,La Roche-Posay,Skincare,Ngoài nước,458000,0.0,12,3.0,1,1,0.2217903038208776,-0.5087192477825498
16437475,TOTAL CLEANSING FOAM - SỮA RỬA MẶT TẠO BỌT KIỂM SOÁT DẦU,Twins Skin,Skincare,Trong nước,350000,4.8,54,0.0,1,2,2.5168749236981345,-0.28932133160831
14469334,Bộ Sản Phẩm Chăm Sóc Da Mụn La Roche Posay,La Roche-Posay,Skincare,Ngoài nước,757000,0.0,6,3.0,1,1,-0.12463798063783821,-0.8425697166017342
10863623,Sữa Rửa Mặt Trà Xanh Naive (),Naive,Skincare,Ngoài nước,125000,4.5,167,0.0,1,2,3.00108590770138,0.38692097839714173
10863620,Sữa Rửa Mặt Lô Hội Naive (),Naive,Skincare,Ngoài nước,87900,4.5,76,0.0,1,2,2.6987503533800665,0.49934978069665553
278591386,"Sữa Rửa Mặt Tạo Bọt Làm Sạch Sâu,Dưỡng Sáng Da,Không Gây Mụn Sekkisei Kose Nhật Bản",Kosé,Skincare,Ngoài nước,582000,0.0,0,0.0,0,0,-1.5229715629326943,0.0005215882736469524
277445796,Sữa rửa mặt tạo bọt DrCeutics Gentle Olive Foaming () - Hàng chính hãng,DrCeutics,Skincare,Trong nước,349000,0.0,0,0.0,0,0,-1.4336661476699224,0.2733946449511089
276655732,Kem Rửa Mặt Nam OXY DeepWash Tác Động Sâu,OXY,Skincare,Trong nước,84000,0.0,2,0.0,0,0,-0.7258728745806303,1.1499972288839804
276562375,"Sữa rửa mặt Hàn Quốc làm sạch sâu, chống lão hóa BENEW Collagen - Hàng chính hãng",Benew,Skincare,Ngoài nước,85000,0.0,2,0.0,0,0,-0.7279395035692989,1.1436826356703778
275967976,Sữa rửa mặt nghệ Hưng Yên Cocoon,Cocoon,Skincare,Trong nước,165250,5.0,18,15.0,0,2,1.4562971977966468,1.725796611180528
275967617,Sữa rửa mặt dạng gel rửa mặt hoa hồng Cocoon,Cocoon,Skincare,Trong nước,162500,5.0,15,15.0,0,2,1.419219845820581,1.7102944718019402
275875964,Sữa Rửa Mặt CERAVE Foaming Cleanser,CeraVe,Skincare,Ngoài nước,329000,0.0,1,6.0,0,0,-1.1561346201858527,0.6427917644306477
275627194,Sữa rửa mặt mờ thâm sáng da La Roche-Posay Mela B3 Clarifying Micro-Peeling Gel,La Roche-Posay,Skincare,Ngoài nước,728000,0.0,3,3.0,0,0,-0.9939781915516748,0.16043942182030574
274579703,"Sữa Rửa Mặt Tinh Chất Nghệ Tâm An Kháng v.iêm, ngừa mụn, làm sạch sâu, không gây khô da, phù hợp mọi loại",Hongtam Cosmetics,Skincare,Trong nước,220000,0.0,0,0.0,1,1,-0.7107692378405339,-0.5219725590195221
274465754,Sữa Rửa Mặt Tinh Dầu Thông Đỏ Trị Mụn,Pinesoo,Skincare,Ngoài nước,420000,0.0,5,0.0,1,1,-0.07496725933494586,-0.6767548367539807
273951180,Sữa Rửa Mặt Tạo Bọt Ngăn Ngừa Mụn NoTS 28REMEDY ACNE PORE FOAM CLEANSER,Nots,Skincare,Ngoài nước,380000,0.0,0,0.0,1,1,-0.8062119283933722,-0.8135980851093241
273429865,Sữa Rửa Mặt Dịu Nhẹ Cho Da Dầu CeraVe Foaming Cleanser,CeraVe,Skincare,Ngoài nước,65000,0.0,2,0.0,1,1,-0.03877805825473836,0.24523658375408872
262875080,Sữa Rửa Mặt Giúp Làm Sạch Sâu Dành Cho Da Dầu Cerave Foaming Cleanser,CeraVe,Skincare,Ngoài nước,165000,3.5,7,0.0,1,2,1.6158246621359063,-0.14978628887119186
252612267,Combo Sữa Rửa Mặt Và Dầu tẩy trang Softymo( White Cleansing Oil & Cleansing Foam Collagen ),Softymo,Skincare,Ngoài nước,125000,0.0,1,0.0,1,1,-0.32240369828669596,-0.14673525646702643
207991195,Cushion Dành Riêng Cho Da Treatment Bio Cover Balm Kyung Lab,Kyunglab,Skincare,Ngoài nước,650000,0.0,0,0.0,1,1,-0.8999534109653871,-1.1000255633494476
205069705,Sữa Rửa Mặt Sạch Sâu Chiết Xuất Than Hoạt Tính Clarista Tokyo Charcoal Facial Foam (),Clarista,Skincare,Ngoài nước,95000,5.0,1,59.0,1,3,2.3635433055206088,2.430197049522513
202633177,Sữa rửa mặt dạng gel Dermalogica Special Cleansing Gel - - dành cho mọi loại da,Dermalogica,Skincare,Ngoài nước,420000,0.0,0,0.0,1,1,-0.8236894768172827,-0.8670008048394554
192669803,Sữa rửa mặt làm sạch dịu nhẹ Cetaphil Gentle Skin Cleanser //,Cetaphil,Skincare,Ngoài nước,356000,0.0,0,0.0,1,1,-0.7948189954224231,-0.7787869324467795
191081573,Sữa Rửa Mặt Cho Da Nhờn Mụn CeraVe Foaming Cleanser Gel Moussant,CeraVe,Skincare,Ngoài nước,360000,5.0,16,0.0,1,2,1.9025855447350195,-0.39025191130640496
186271122,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser,Cetaphil,Skincare,Ngoài nước,525000,4.0,51,0.0,1,2,2.1539438215982254,-0.5214943123164965
144471624,Kem sữa rửa mặt GAMA,GAMA,Skincare,Trong nước,65000,0.0,10,0.0,0,0,-0.138161993565612,1.424777518131461
139012737,Bộ sản phẩm nước cân bằng và gel rửa mặt Effaclar làm sạch cho da nhạy cảm La Roche-Posay,La Roche-Posay,Skincare,Ngoài nước,720000,0.0,1,0.0,1,1,-0.6281690668094266,-1.081002573733387
109266606,Sữa Rửa Mặt Simple Refreshing Facial Wash,SIMPLE,Skincare,Trong nước,175000,4.7,140,0.0,1,2,3.085454084314137,0.16212541601693983
109266355,Combo Simple Làm Sạch Tẩy Trang + Sữa Rửa Mặt + Nước Hoa Hồng,SIMPLE,Skincare,Ngoài nước,319000,4.8,199,0.0,1,2,3.2463050398189295,-0.13669058005093282
75010045,Sữa rửa mặt tẩy trang & làm sáng da Reihaku Hatomugi W Cleansing Foam (),Reihaku Hatomugi,Skincare,Ngoài nước,59000,4.8,38,0.0,1,2,2.569668839162349,0.6465084173798632
70662873,Gel rửa mặt tạo bọt làm sạch & giảm nhờn cho da dầu nhạy cảm La Roche-Posay Effaclar Purifying Foaming Gel (),La Roche-Posay,Skincare,Ngoài nước,315000,0.0,4,3.0,1,1,-0.11212579810320505,-0.4104560006057818
68341522,SỮA RỬA MẶT D PROGRAM TẠO BỌT DƯỠNG DA,D Program,Skincare,Ngoài nước,215000,0.0,0,25.0,0,0,-1.4424838033278846,1.6331755459048858
59403401,Bộ sản phẩm dành cho da dầu La Roche-Posay,La Roche-Posay,Skincare,Ngoài nước,558000,0.0,3,3.0,1,1,-0.3052216611274046,-0.7392438491770738
58620599,"Bộ Gel rửa mặt và tắm giúp làm sạch bã nhờn,giảm mụn & thâm sẹo La Roche-Posay Effaclar Micro-Peeling Purifying Gel",La Roche-Posay,Skincare,Ngoài nước,577000,3.3,4,3.0,1,2,1.7977044802230477,-0.8698406880251335
54388298,Sữa rửa mặt dưỡng trắng Whoo Gongjinhyang Seol Brightening Cleansing Foam (),Whoo,Skincare,Ngoài nước,713000,4.5,39,29.0,1,2,1.983973725923746,0.5839742458340038
53923644,Sửa rửa mặt trắng da,Enny,Skincare,Trong nước,120000,0.0,3,0.0,1,1,-0.025629712651675723,-0.051356316479975225
13377025,Sữa Rửa Mặt Trắng Da Sakura Brightening Cleanser (),SAKURA,Skincare,Ngoài nước,680000,4.5,9,0.0,1,2,1.6559809833648667,-0.8417308549132815
11580521,Sữa rửa mặt Nhật Bản ngăn ngừa lão hóa Naris Cosmetic Uruoi Collagen Moisturizing Creamy Foam – Hàng chính hãng,Naris Cosmetic,Skincare,Ngoài nước,455000,5.0,5,0.0,1,2,1.6234752366334635,-0.6642536166432731
7954249,Sữa rửa mặt Dabo Collagen Natural Rich Foam Cleanser (),Dabo,Skincare,Ngoài nước,155000,0.0,1,0.0,1,1,-0.3599683664232804,-0.2615142515295718
5822899,Gel rửa mặt trà xanh Phấn Nụ Hoàng Cungung,PHẤN NỤ HOÀNG CUNG,Skincare,Trong nước,239000,5.0,21,0.0,1,2,2.1287050752599113,-0.15344614209845844
278719611,Sữa rửa mặt dưỡng ẩm dạng gel cho da nhạy cảm Hada Labo Advanced Nourish For Sensitive Skin Cleanser,Hada Labo,Skincare,Ngoài nước,80500,0.0,0,19.0,0,0,-1.2485124296852337,1.8930422727181162
278445364,Sữa rửa mặt làm sạch dịu nhẹ Oribe Soft Touch dưỡng da ẩm mịn mềm mại dành cho mọi loại da,Oribe,Skincare,Trong nước,129000,0.0,3,28.0,0,3,-0.7851978863417972,2.185091770200654
278128614,Sữa rửa mặt thuần chay giúp cân bằng pH và làm sạch lớp trang điểm Ph Hubby Haut 5.7 dạng gel,Ph Hubby,Skincare,Ngoài nước,398000,0.0,0,0.0,0,0,-1.4566090133712772,0.2032926262275146
276377864,Sữa Rửa Mặt SENADEMAR Hàn Quốc hạn 2027 Làm Sạch Bụi Bẩn-Dầu Thừa-Loại Bỏ Mụn Đầu Đen,Senademar,Skincare,Ngoài nước,240000,0.0,1,0.0,0,0,-1.0786337819795695,0.5467823002663428
275881741,Sữa Rửa Mặt CETAPHIL Gentle Skin Dịu Nhẹ,Cetaphil,Skincare,Ngoài nước,310000,0.0,0,0.0,0,0,-1.4129726000519391,0.3366238631950959
275880827,Sữa Rửa Mặt CETAPHIL Gentle Skin Dịu Nhẹ,Cetaphil,Skincare,Ngoài nước,185000,0.0,0,0.0,0,0,-1.3228260061703698,0.6120671445363997
275798205,Combo 2 Sữa rửa mặt tạo bọt mịn s select /tuýp,S Select,Skincare,Ngoài nước,198000,0.0,0,0.0,0,0,-1.334685290124832,0.5758310545620317
274383456,Sữa Rửa Mặt Tẩy Trang Dưỡng Ẩm Ngăn Ngừa Lão Hóa Da Kosé Softymo Cleansing Foam (),Kosé,Skincare,Ngoài nước,125000,0.0,1,57.0,1,3,-0.5353878941426921,2.3642197598578663
274178656,Sữa Rửa Mặt PEONY WHITE GENTLE FACIAL CLEANSER - Trắng Da - Làm Sạch - Trắng Da - Cân Bằng Độ pH,Medi+Swiss,Skincare,Ngoài nước,376200,0.0,0,1.0,1,1,-0.8081934059350189,-0.7641835663971548
273429731,Sữa Rửa Mặt CeraVe Renewing SA Cleanser Dành Cho Da Thường,CeraVe,Skincare,Ngoài nước,45000,0.0,6,0.0,1,1,0.3794968009688052,0.5314093487439088
